model,original_model_name,archive_source,model_used,task_id,dataset_name,n_classes,accuracy_mean,accuracy_ci_lower,accuracy_ci_upper,accuracy_std,accuracy_n_runs,balanced_accuracy_mean,balanced_accuracy_ci_lower,balanced_accuracy_ci_upper,balanced_accuracy_std,balanced_accuracy_n_runs,f1_macro_mean,f1_macro_ci_lower,f1_macro_ci_upper,f1_macro_std,f1_macro_n_runs,f1_micro_mean,f1_micro_ci_lower,f1_micro_ci_upper,f1_micro_std,f1_micro_n_runs,f1_weighted_mean,f1_weighted_ci_lower,f1_weighted_ci_upper,f1_weighted_std,f1_weighted_n_runs,precision_macro_mean,precision_macro_ci_lower,precision_macro_ci_upper,precision_macro_std,precision_macro_n_runs,recall_macro_mean,recall_macro_ci_lower,recall_macro_ci_upper,recall_macro_std,recall_macro_n_runs,roc_auc_mean,roc_auc_ci_lower,roc_auc_ci_upper,roc_auc_std,roc_auc_n_runs
tabpfn_v2,tabpfn_v2,tabular_baselines,,9964,semeion,10,0.933,0.926,0.941,0.00236,3,0.937,0.933,0.942,0.00146,3,0.929,0.91,0.948,0.00612,3,,,,,0,,,,,0,,,,,0,,,,,0,0.998,0.995,1.0,0.000904,3
tabpfn_v2,tabpfn_v2,tabular_baselines,,9971,ilpd,2,0.701,0.615,0.787,0.0283,3,0.549,0.473,0.625,0.0248,3,0.542,0.426,0.658,0.0382,3,,,,,0,,,,,0,,,,,0,,,,,0,0.729,0.64,0.818,0.0293,3
tabpfn_v2,tabpfn_v2,tabular_baselines,,9976,madelon,2,0.903,0.872,0.935,0.0103,3,0.903,0.871,0.935,0.0106,3,0.903,0.871,0.935,0.0106,3,,,,,0,,,,,0,,,,,0,,,,,0,0.955,0.922,0.989,0.011,3
tabpfn_v2,tabpfn_v2,tabular_baselines,,9977,nomao,2,0.958,0.927,0.99,0.0103,3,0.94,0.902,0.978,0.0126,3,0.947,0.904,0.99,0.014,3,,,,,0,,,,,0,,,,,0,,,,,0,0.992,0.986,0.998,0.00188,3
tabpfn_v2,tabpfn_v2,tabular_baselines,,9978,ozone-level-8hr,2,0.955,0.922,0.988,0.0108,3,0.632,0.473,0.79,0.0521,3,0.686,0.471,0.902,0.0708,3,,,,,0,,,,,0,,,,,0,,,,,0,0.934,0.839,1.03,0.0314,3
tabpfn_v2,tabpfn_v2,tabular_baselines,,9981,cnae-9,9,0.947,0.9,0.993,0.0154,3,0.95,0.91,0.99,0.0131,3,0.945,0.903,0.988,0.0141,3,,,,,0,,,,,0,,,,,0,,,,,0,0.998,0.994,1.0,0.00125,3
tabpfn_v2,tabpfn_v2,tabular_baselines,,9985,first-order-theorem-proving,6,0.612,0.417,0.807,0.0641,3,0.475,0.357,0.593,0.0388,3,0.484,0.34,0.629,0.0475,3,,,,,0,,,,,0,,,,,0,,,,,0,0.856,0.811,0.901,0.0148,3
tabpfn_v2,tabpfn_v2,tabular_baselines,,40996,Fashion-MNIST,10,0.847,,,0.0,1,0.843,,,0.0,1,0.841,,,0.0,1,,,,,0,,,,,0,,,,,0,,,,,0,0.984,,,0.0,1
tabpfn_v2,tabpfn_v2,tabular_baselines,,23517,numerai28.6,2,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
tabpfn_v2,tabpfn_v2,tabular_baselines,,40978,Internet-Advertisements,2,0.967,,,0.0,1,0.925,,,0.0,1,0.938,,,0.0,1,,,,,0,,,,,0,,,,,0,,,,,0,0.962,,,0.0,1
tabpfn_v2,tabpfn_v2,tabular_baselines,,40670,dna,3,0.962,,,0.0,1,0.96,,,0.0,1,0.958,,,0.0,1,,,,,0,,,,,0,,,,,0,,,,,0,0.994,,,0.0,1
tabpfn_v2,tabpfn_v2,tabular_baselines,,40701,churn,2,0.973,,,0.0,1,0.929,,,0.0,1,0.945,,,0.0,1,,,,,0,,,,,0,,,,,0,,,,,0,0.96,,,0.0,1
random_forest,random_forest,tabular_baselines,,10093,banknote-authentication,2,0.992,0.973,1.01,0.00624,3,0.992,0.976,1.01,0.00541,3,0.991,0.972,1.01,0.00643,3,,,,,0,,,,,0,,,,,0,,,,,0,1.0,0.998,1.0,0.00042,3
random_forest,random_forest,tabular_baselines,,10101,blood-transfusion-service-center,2,0.714,0.631,0.797,0.0274,3,0.555,0.487,0.623,0.0224,3,0.557,0.48,0.634,0.0252,3,,,,,0,,,,,0,,,,,0,,,,,0,0.654,0.536,0.772,0.0387,3
random_forest,random_forest,tabular_baselines,,11,balance-scale,3,0.858,0.773,0.943,0.0279,3,0.607,0.516,0.698,0.0299,3,0.606,0.551,0.662,0.0183,3,,,,,0,,,,,0,,,,,0,,,,,0,0.844,0.774,0.913,0.0227,3
random_forest,random_forest,tabular_baselines,,12,mfeat-factors,10,0.973,0.954,0.992,0.00624,3,0.973,0.955,0.991,0.00581,3,0.974,0.956,0.991,0.0056,3,,,,,0,,,,,0,,,,,0,,,,,0,0.999,0.994,1.0,0.00159,3
random_forest,random_forest,tabular_baselines,,125920,dresses-sales,2,0.6,0.383,0.817,0.0714,3,0.574,0.358,0.79,0.0709,3,0.573,0.356,0.79,0.0713,3,,,,,0,,,,,0,,,,,0,,,,,0,0.576,0.298,0.854,0.0914,3
random_forest,random_forest,tabular_baselines,,125922,texture,11,0.988,0.962,1.01,0.0085,3,0.989,0.962,1.02,0.00877,3,0.986,0.956,1.02,0.00984,3,,,,,0,,,,,0,,,,,0,,,,,0,1.0,0.999,1.0,0.000134,3
random_forest,random_forest,tabular_baselines,,14,mfeat-fourier,10,0.802,0.71,0.893,0.0301,3,0.806,0.726,0.886,0.0263,3,0.802,0.728,0.876,0.0242,3,,,,,0,,,,,0,,,,,0,,,,,0,0.979,0.969,0.989,0.00313,3
random_forest,random_forest,tabular_baselines,,146195,connect-4,3,0.825,0.78,0.87,0.0147,3,0.61,0.59,0.63,0.0065,3,0.611,0.551,0.671,0.0197,3,,,,,0,,,,,0,,,,,0,,,,,0,0.882,0.797,0.967,0.028,3
random_forest,random_forest,tabular_baselines,,146800,MiceProtein,8,0.988,0.936,1.04,0.017,3,0.992,0.956,1.03,0.0118,3,0.991,0.953,1.03,0.0126,3,,,,,0,,,,,0,,,,,0,,,,,0,1.0,1.0,1.0,0.000116,3
random_forest,random_forest,tabular_baselines,,146817,steel-plates-fault,7,0.747,0.703,0.79,0.0143,3,0.772,0.758,0.786,0.00456,3,0.792,0.785,0.799,0.00236,3,,,,,0,,,,,0,,,,,0,,,,,0,0.96,0.937,0.983,0.00758,3
random_forest,random_forest,tabular_baselines,,146819,climate-model-simulation-crashes,2,0.926,0.873,0.979,0.0175,3,0.556,0.436,0.675,0.0393,3,0.576,0.357,0.795,0.072,3,,,,,0,,,,,0,,,,,0,,,,,0,0.962,0.846,1.08,0.0381,3
random_forest,random_forest,tabular_baselines,,146820,wilt,2,0.988,0.969,1.01,0.00624,3,0.938,0.806,1.07,0.0432,3,0.935,0.879,0.991,0.0184,3,,,,,0,,,,,0,,,,,0,,,,,0,0.999,0.995,1.0,0.00106,3
random_forest,random_forest,tabular_baselines,,146821,car,4,0.985,0.963,1.01,0.00707,3,0.905,0.71,1.1,0.064,3,0.934,0.817,1.05,0.0386,3,,,,,0,,,,,0,,,,,0,,,,,0,1.0,0.999,1.0,0.000209,3
random_forest,random_forest,tabular_baselines,,146822,segment,7,0.942,0.902,0.982,0.0131,3,0.945,0.916,0.974,0.00946,3,0.943,0.909,0.976,0.011,3,,,,,0,,,,,0,,,,,0,,,,,0,0.995,0.989,1.0,0.00204,3
random_forest,random_forest,tabular_baselines,,146824,mfeat-pixel,10,0.973,0.959,0.988,0.00471,3,0.976,0.96,0.991,0.00511,3,0.974,0.961,0.987,0.00436,3,,,,,0,,,,,0,,,,,0,,,,,0,0.999,0.996,1.0,0.000791,3
random_forest,random_forest,tabular_baselines,,146825,Fashion-MNIST,10,0.91,,,0.0,1,0.899,,,0.0,1,0.895,,,0.0,1,,,,,0,,,,,0,,,,,0,,,,,0,0.994,,,0.0,1
random_forest,random_forest,tabular_baselines,,14952,PhishingWebsites,2,0.968,0.949,0.987,0.00624,3,0.966,0.947,0.986,0.00637,3,0.967,0.95,0.985,0.00575,3,,,,,0,,,,,0,,,,,0,,,,,0,0.995,0.989,1.0,0.00196,3
random_forest,random_forest,tabular_baselines,,14954,cylinder-bands,2,0.815,0.815,0.815,0.0,3,0.797,0.766,0.828,0.0103,3,0.801,0.768,0.833,0.0108,3,,,,,0,,,,,0,,,,,0,,,,,0,0.896,0.807,0.985,0.0292,3
random_forest,random_forest,tabular_baselines,,14965,bank-marketing,2,0.912,0.868,0.955,0.0143,3,0.709,0.521,0.897,0.0617,3,0.736,0.606,0.866,0.0427,3,,,,,0,,,,,0,,,,,0,,,,,0,0.943,0.926,0.96,0.00554,3
random_forest,random_forest,tabular_baselines,,14969,GesturePhaseSegmentationProcessed,5,0.672,0.646,0.698,0.0085,3,0.597,0.496,0.698,0.0331,3,0.622,0.518,0.725,0.034,3,,,,,0,,,,,0,,,,,0,,,,,0,0.884,0.843,0.924,0.0133,3
random_forest,random_forest,tabular_baselines,,14970,har,6,0.98,0.968,0.992,0.00408,3,0.982,0.97,0.993,0.00372,3,0.98,0.97,0.99,0.00327,3,,,,,0,,,,,0,,,,,0,,,,,0,1.0,0.999,1.0,0.000126,3
random_forest,random_forest,tabular_baselines,,15,breast-w,2,0.952,0.929,0.976,0.00778,3,0.947,0.91,0.985,0.0123,3,0.946,0.915,0.977,0.0101,3,,,,,0,,,,,0,,,,,0,,,,,0,0.988,0.961,1.01,0.00878,3
random_forest,random_forest,tabular_baselines,,16,mfeat-karhunen,10,0.953,0.89,1.02,0.0209,3,0.955,0.906,1.0,0.0161,3,0.952,0.89,1.01,0.0203,3,,,,,0,,,,,0,,,,,0,,,,,0,0.997,0.994,1.0,0.00101,3
random_forest,random_forest,tabular_baselines,,18,mfeat-morphological,10,0.715,0.572,0.858,0.0471,3,0.703,0.598,0.808,0.0345,3,0.701,0.599,0.804,0.0338,3,,,,,0,,,,,0,,,,,0,,,,,0,0.955,0.924,0.986,0.0101,3
random_forest,random_forest,tabular_baselines,,2074,satimage,6,0.915,0.893,0.937,0.00707,3,0.876,0.842,0.91,0.0112,3,0.883,0.852,0.914,0.0102,3,,,,,0,,,,,0,,,,,0,,,,,0,0.987,0.977,0.996,0.00306,3
random_forest,random_forest,tabular_baselines,,2079,eucalyptus,5,0.673,0.502,0.844,0.0562,3,0.632,0.47,0.794,0.0533,3,0.629,0.478,0.78,0.0496,3,,,,,0,,,,,0,,,,,0,,,,,0,0.906,0.88,0.933,0.00876,3
random_forest,random_forest,tabular_baselines,,219,electricity,2,0.908,0.889,0.927,0.00624,3,0.904,0.883,0.925,0.00702,3,0.905,0.883,0.926,0.00708,3,,,,,0,,,,,0,,,,,0,,,,,0,0.968,0.949,0.988,0.00646,3
random_forest,random_forest,tabular_baselines,,22,mfeat-zernike,10,0.788,0.748,0.828,0.0131,3,0.789,0.777,0.801,0.00403,3,0.784,0.78,0.788,0.00136,3,,,,,0,,,,,0,,,,,0,,,,,0,0.968,0.961,0.975,0.0024,3
random_forest,random_forest,tabular_baselines,,23,cmc,3,0.502,0.396,0.607,0.0347,3,0.479,0.363,0.594,0.0379,3,0.477,0.368,0.586,0.0359,3,,,,,0,,,,,0,,,,,0,,,,,0,0.679,0.615,0.744,0.0212,3
random_forest,random_forest,tabular_baselines,,28,optdigits,10,0.975,0.953,0.997,0.00707,3,0.976,0.951,1.0,0.00803,3,0.976,0.952,1.0,0.00783,3,,,,,0,,,,,0,,,,,0,,,,,0,0.999,0.999,1.0,0.00011,3
random_forest,random_forest,tabular_baselines,,29,credit-approval,2,0.869,0.841,0.896,0.00907,3,0.87,0.848,0.891,0.00697,3,0.867,0.836,0.899,0.0103,3,,,,,0,,,,,0,,,,,0,,,,,0,0.934,0.901,0.967,0.0108,3
random_forest,random_forest,tabular_baselines,,3,kr-vs-kp,2,0.99,0.99,0.99,1.11e-16,3,0.99,0.989,0.99,0.000128,3,0.99,0.989,0.99,0.000149,3,,,,,0,,,,,0,,,,,0,,,,,0,0.999,0.998,1.0,0.000499,3
random_forest,random_forest,tabular_baselines,,3021,sick,2,0.978,0.938,1.02,0.0131,3,0.876,0.712,1.04,0.054,3,0.907,0.725,1.09,0.0599,3,,,,,0,,,,,0,,,,,0,,,,,0,0.995,0.976,1.01,0.0064,3
random_forest,random_forest,tabular_baselines,,3022,vowel,11,0.966,0.922,1.01,0.0145,3,0.969,0.924,1.01,0.0147,3,0.968,0.926,1.01,0.0139,3,,,,,0,,,,,0,,,,,0,,,,,0,0.999,0.998,1.0,0.000371,3
random_forest,random_forest,tabular_baselines,,31,credit-g,2,0.773,0.601,0.945,0.0566,3,0.675,0.524,0.825,0.0495,3,0.686,0.518,0.854,0.0552,3,,,,,0,,,,,0,,,,,0,,,,,0,0.794,0.597,0.99,0.0646,3
random_forest,random_forest,tabular_baselines,,32,pendigits,10,0.988,0.974,1.0,0.00471,3,0.989,0.975,1.0,0.00462,3,0.989,0.974,1.0,0.00474,3,,,,,0,,,,,0,,,,,0,,,,,0,1.0,1.0,1.0,3.23e-05,3
random_forest,random_forest,tabular_baselines,,3481,isolet,26,0.92,0.844,0.996,0.0248,3,0.918,0.847,0.99,0.0235,3,0.916,0.832,1.0,0.0276,3,,,,,0,,,,,0,,,,,0,,,,,0,0.998,0.997,0.999,0.000405,3
random_forest,random_forest,tabular_baselines,,3549,analcatdata_authorship,4,0.99,0.978,1.0,0.00371,3,0.986,0.96,1.01,0.00874,3,0.989,0.97,1.01,0.0063,3,,,,,0,,,,,0,,,,,0,,,,,0,1.0,1.0,1.0,0.000119,3
random_forest,random_forest,tabular_baselines,,3560,analcatdata_dmft,6,0.211,0.179,0.243,0.0104,3,0.21,0.184,0.236,0.00864,3,0.205,0.19,0.22,0.00494,3,,,,,0,,,,,0,,,,,0,,,,,0,0.54,0.5,0.58,0.0131,3
random_forest,random_forest,tabular_baselines,,3573,mnist_784,10,0.98,0.955,1.0,0.00816,3,0.979,0.953,1.01,0.00853,3,0.98,0.956,1.0,0.00796,3,,,,,0,,,,,0,,,,,0,,,,,0,0.998,0.993,1.0,0.00149,3
random_forest,random_forest,tabular_baselines,,37,diabetes,2,0.756,0.657,0.855,0.0325,3,0.726,0.667,0.786,0.0195,3,0.733,0.659,0.807,0.0244,3,,,,,0,,,,,0,,,,,0,,,,,0,0.84,0.745,0.936,0.0314,3
random_forest,random_forest,tabular_baselines,,3902,pc4,2,0.922,0.914,0.929,0.00236,3,0.71,0.605,0.816,0.0347,3,0.762,0.654,0.87,0.0355,3,,,,,0,,,,,0,,,,,0,,,,,0,0.947,0.938,0.956,0.00296,3
random_forest,random_forest,tabular_baselines,,3903,pc3,2,0.9,0.888,0.912,0.00408,3,0.556,0.467,0.645,0.0294,3,0.575,0.445,0.705,0.0427,3,,,,,0,,,,,0,,,,,0,,,,,0,0.777,0.412,1.14,0.12,3
random_forest,random_forest,tabular_baselines,,3904,jm1,2,0.822,0.764,0.879,0.0189,3,0.599,0.471,0.727,0.0422,3,0.615,0.453,0.777,0.0533,3,,,,,0,,,,,0,,,,,0,,,,,0,0.743,0.704,0.781,0.0126,3
random_forest,random_forest,tabular_baselines,,3913,kc2,2,0.827,0.762,0.892,0.0215,3,0.669,0.492,0.846,0.0582,3,0.688,0.51,0.866,0.0586,3,,,,,0,,,,,0,,,,,0,,,,,0,0.807,0.686,0.928,0.0398,3
random_forest,random_forest,tabular_baselines,,3917,kc1,2,0.863,0.801,0.926,0.0205,3,0.632,0.519,0.745,0.0372,3,0.657,0.532,0.782,0.041,3,,,,,0,,,,,0,,,,,0,,,,,0,0.852,0.768,0.935,0.0275,3
random_forest,random_forest,tabular_baselines,,3918,pc1,2,0.93,0.913,0.947,0.00565,3,0.612,0.542,0.681,0.0228,3,0.66,0.562,0.758,0.0322,3,,,,,0,,,,,0,,,,,0,,,,,0,0.852,0.667,1.04,0.0608,3
random_forest,random_forest,tabular_baselines,,43,spambase,2,0.943,0.915,0.972,0.00943,3,0.937,0.9,0.975,0.0123,3,0.941,0.911,0.971,0.0099,3,,,,,0,,,,,0,,,,,0,,,,,0,0.982,0.952,1.01,0.00986,3
random_forest,random_forest,tabular_baselines,,45,splice,3,0.958,0.951,0.966,0.00236,3,0.955,0.948,0.962,0.00219,3,0.952,0.941,0.962,0.00338,3,,,,,0,,,,,0,,,,,0,,,,,0,0.995,0.988,1.0,0.0023,3
random_forest,random_forest,tabular_baselines,,49,tic-tac-toe,2,0.921,0.885,0.957,0.0118,3,0.884,0.81,0.959,0.0245,3,0.906,0.849,0.963,0.0187,3,,,,,0,,,,,0,,,,,0,,,,,0,0.994,0.985,1.0,0.00305,3
random_forest,random_forest,tabular_baselines,,53,vehicle,4,0.738,0.618,0.857,0.0393,3,0.751,0.656,0.846,0.0312,3,0.741,0.639,0.844,0.0336,3,,,,,0,,,,,0,,,,,0,,,,,0,0.932,0.9,0.964,0.0104,3
random_forest,random_forest,tabular_baselines,,6,letter,26,0.953,0.915,0.991,0.0125,3,0.953,0.907,1.0,0.0153,3,0.95,0.904,0.996,0.0151,3,,,,,0,,,,,0,,,,,0,,,,,0,0.999,0.998,1.0,0.00033,3
random_forest,random_forest,tabular_baselines,,7592,adult,2,0.835,0.813,0.857,0.00707,3,0.756,0.695,0.817,0.0201,3,0.77,0.735,0.805,0.0115,3,,,,,0,,,,,0,,,,,0,,,,,0,0.895,0.868,0.923,0.00904,3
random_forest,random_forest,tabular_baselines,,9910,Bioresponse,2,0.772,0.753,0.791,0.00624,3,0.767,0.737,0.796,0.00967,3,0.768,0.741,0.794,0.00864,3,,,,,0,,,,,0,,,,,0,,,,,0,0.844,0.81,0.879,0.0113,3
random_forest,random_forest,tabular_baselines,,9946,wdbc,2,0.957,0.885,1.03,0.0239,3,0.958,0.883,1.03,0.0246,3,0.955,0.881,1.03,0.0245,3,,,,,0,,,,,0,,,,,0,,,,,0,0.995,0.987,1.0,0.00249,3
random_forest,random_forest,tabular_baselines,,9952,phoneme,2,0.908,0.865,0.952,0.0143,3,0.881,0.82,0.943,0.0203,3,0.887,0.825,0.949,0.0204,3,,,,,0,,,,,0,,,,,0,,,,,0,0.962,0.949,0.976,0.00434,3
random_forest,random_forest,tabular_baselines,,9957,qsar-biodeg,2,0.878,0.805,0.952,0.0243,3,0.845,0.717,0.973,0.0421,3,0.856,0.745,0.967,0.0365,3,,,,,0,,,,,0,,,,,0,,,,,0,0.934,0.848,1.02,0.0281,3
random_forest,random_forest,tabular_baselines,,9960,wall-robot-navigation,4,0.995,0.983,1.01,0.00408,3,0.989,0.961,1.02,0.00928,3,0.993,0.976,1.01,0.00551,3,,,,,0,,,,,0,,,,,0,,,,,0,1.0,1.0,1.0,5.71e-05,3
random_forest,random_forest,tabular_baselines,,9964,semeion,10,0.935,0.923,0.947,0.00408,3,0.934,0.918,0.951,0.00527,3,0.93,0.914,0.947,0.00545,3,,,,,0,,,,,0,,,,,0,,,,,0,0.996,0.993,0.998,0.000894,3
random_forest,random_forest,tabular_baselines,,9971,ilpd,2,0.689,0.474,0.905,0.0709,3,0.581,0.303,0.86,0.0915,3,0.582,0.299,0.865,0.0931,3,,,,,0,,,,,0,,,,,0,,,,,0,0.709,0.509,0.909,0.0658,3
random_forest,random_forest,tabular_baselines,,9976,madelon,2,0.735,0.678,0.792,0.0187,3,0.737,0.686,0.788,0.0167,3,0.735,0.678,0.792,0.0186,3,,,,,0,,,,,0,,,,,0,,,,,0,0.808,0.718,0.899,0.0299,3
random_forest,random_forest,tabular_baselines,,9977,nomao,2,0.962,0.915,1.01,0.0155,3,0.939,0.848,1.03,0.0299,3,0.95,0.88,1.02,0.0229,3,,,,,0,,,,,0,,,,,0,,,,,0,0.991,0.98,1.0,0.00347,3
random_forest,random_forest,tabular_baselines,,9978,ozone-level-8hr,2,0.95,0.917,0.983,0.0108,3,0.576,0.405,0.746,0.056,3,0.606,0.349,0.864,0.0846,3,,,,,0,,,,,0,,,,,0,,,,,0,0.893,0.761,1.02,0.0433,3
random_forest,random_forest,tabular_baselines,,9981,cnae-9,9,0.903,0.813,0.993,0.0295,3,0.908,0.821,0.996,0.0288,3,0.907,0.818,0.995,0.0291,3,,,,,0,,,,,0,,,,,0,,,,,0,0.993,0.981,1.0,0.00384,3
random_forest,random_forest,tabular_baselines,,9985,first-order-theorem-proving,6,0.628,0.466,0.79,0.0533,3,0.519,0.426,0.613,0.0307,3,0.535,0.429,0.64,0.0347,3,,,,,0,,,,,0,,,,,0,,,,,0,0.849,0.782,0.915,0.022,3
random_forest,random_forest,tabular_baselines,,40996,Fashion-MNIST,10,0.886,,,0.0,1,0.883,,,0.0,1,0.882,,,0.0,1,,,,,0,,,,,0,,,,,0,,,,,0,0.991,,,0.0,1
random_forest,random_forest,tabular_baselines,,23517,numerai28.6,2,0.512,,,0.0,1,0.513,,,0.0,1,0.512,,,0.0,1,,,,,0,,,,,0,,,,,0,,,,,0,0.519,,,0.0,1
random_forest,random_forest,tabular_baselines,,40978,Internet-Advertisements,2,0.974,,,0.0,1,0.924,,,0.0,1,0.949,,,0.0,1,,,,,0,,,,,0,,,,,0,,,,,0,0.976,,,0.0,1
random_forest,random_forest,tabular_baselines,,40670,dna,3,0.95,,,0.0,1,0.942,,,0.0,1,0.942,,,0.0,1,,,,,0,,,,,0,,,,,0,,,,,0,0.992,,,0.0,1
random_forest,random_forest,tabular_baselines,,40701,churn,2,0.959,,,0.0,1,0.879,,,0.0,1,0.911,,,0.0,1,,,,,0,,,,,0,,,,,0,,,,,0,0.949,,,0.0,1
gradient_boosting,gradient_boosting,tabular_baselines,,10093,banknote-authentication,2,0.992,0.966,1.02,0.0085,3,0.993,0.972,1.01,0.00703,3,0.991,0.965,1.02,0.0088,3,,,,,0,,,,,0,,,,,0,,,,,0,1.0,0.999,1.0,0.000307,3
gradient_boosting,gradient_boosting,tabular_baselines,,10101,blood-transfusion-service-center,2,0.794,0.76,0.827,0.011,3,0.625,0.566,0.683,0.0193,3,0.641,0.574,0.707,0.0218,3,,,,,0,,,,,0,,,,,0,,,,,0,0.713,0.576,0.849,0.0447,3
gradient_boosting,gradient_boosting,tabular_baselines,,11,balance-scale,3,0.894,0.841,0.946,0.0174,3,0.633,0.576,0.689,0.0185,3,0.622,0.596,0.648,0.0086,3,,,,,0,,,,,0,,,,,0,,,,,0,0.923,0.892,0.954,0.0101,3
gradient_boosting,gradient_boosting,tabular_baselines,,12,mfeat-factors,10,0.952,0.914,0.99,0.0125,3,0.952,0.916,0.989,0.012,3,0.952,0.911,0.992,0.0133,3,,,,,0,,,,,0,,,,,0,,,,,0,0.997,0.991,1.0,0.00209,3
gradient_boosting,gradient_boosting,tabular_baselines,,125920,dresses-sales,2,0.556,0.288,0.823,0.088,3,0.524,0.257,0.792,0.0879,3,0.521,0.254,0.787,0.0876,3,,,,,0,,,,,0,,,,,0,,,,,0,0.537,0.208,0.866,0.108,3
gradient_boosting,gradient_boosting,tabular_baselines,,125922,texture,11,0.978,0.971,0.986,0.00236,3,0.978,0.975,0.981,0.000958,3,0.975,0.966,0.983,0.00282,3,,,,,0,,,,,0,,,,,0,,,,,0,0.999,0.995,1.0,0.00114,3
gradient_boosting,gradient_boosting,tabular_baselines,,14,mfeat-fourier,10,0.797,0.739,0.854,0.0189,3,0.802,0.75,0.854,0.0172,3,0.799,0.754,0.844,0.0149,3,,,,,0,,,,,0,,,,,0,,,,,0,0.977,0.965,0.989,0.00388,3
gradient_boosting,gradient_boosting,tabular_baselines,,146195,connect-4,3,0.747,0.666,0.827,0.0266,3,0.51,0.436,0.583,0.0242,3,0.502,0.404,0.6,0.0321,3,,,,,0,,,,,0,,,,,0,,,,,0,0.839,0.808,0.87,0.0101,3
gradient_boosting,gradient_boosting,tabular_baselines,,146800,MiceProtein,8,0.96,0.864,1.06,0.0316,3,0.959,0.882,1.04,0.0254,3,0.956,0.862,1.05,0.0309,3,,,,,0,,,,,0,,,,,0,,,,,0,0.999,0.996,1.0,0.000846,3
gradient_boosting,gradient_boosting,tabular_baselines,,146817,steel-plates-fault,7,0.79,0.709,0.871,0.0268,3,0.8,0.74,0.86,0.0196,3,0.815,0.779,0.852,0.012,3,,,,,0,,,,,0,,,,,0,,,,,0,0.963,0.93,0.996,0.0108,3
gradient_boosting,gradient_boosting,tabular_baselines,,146819,climate-model-simulation-crashes,2,0.955,0.908,1.0,0.0154,3,0.755,0.572,0.938,0.0601,3,0.812,0.633,0.991,0.0588,3,,,,,0,,,,,0,,,,,0,,,,,0,0.931,0.747,1.11,0.0602,3
gradient_boosting,gradient_boosting,tabular_baselines,,146820,wilt,2,0.988,0.974,1.0,0.00471,3,0.949,0.856,1.04,0.0307,3,0.932,0.851,1.01,0.0268,3,,,,,0,,,,,0,,,,,0,,,,,0,0.999,0.995,1.0,0.00106,3
gradient_boosting,gradient_boosting,tabular_baselines,,146821,car,4,0.985,0.973,0.997,0.00408,3,0.928,0.718,1.14,0.0692,3,0.941,0.772,1.11,0.0553,3,,,,,0,,,,,0,,,,,0,,,,,0,1.0,0.998,1.0,0.000464,3
gradient_boosting,gradient_boosting,tabular_baselines,,146822,segment,7,0.925,0.871,0.979,0.0178,3,0.929,0.889,0.968,0.013,3,0.927,0.885,0.969,0.0138,3,,,,,0,,,,,0,,,,,0,,,,,0,0.994,0.99,0.999,0.00145,3
gradient_boosting,gradient_boosting,tabular_baselines,,146824,mfeat-pixel,10,0.963,0.916,1.01,0.0155,3,0.966,0.921,1.01,0.0148,3,0.965,0.919,1.01,0.0151,3,,,,,0,,,,,0,,,,,0,,,,,0,0.998,0.996,1.0,0.000819,3
gradient_boosting,gradient_boosting,tabular_baselines,,146825,Fashion-MNIST,10,0.91,,,0.0,1,0.9,,,0.0,1,0.898,,,0.0,1,,,,,0,,,,,0,,,,,0,,,,,0,0.993,,,0.0,1
gradient_boosting,gradient_boosting,tabular_baselines,,14952,PhishingWebsites,2,0.943,0.887,0.999,0.0184,3,0.939,0.882,0.996,0.0188,3,0.942,0.887,0.996,0.0178,3,,,,,0,,,,,0,,,,,0,,,,,0,0.992,0.974,1.01,0.00577,3
gradient_boosting,gradient_boosting,tabular_baselines,,14954,cylinder-bands,2,0.782,0.746,0.817,0.0116,3,0.768,0.7,0.835,0.0223,3,0.768,0.694,0.842,0.0244,3,,,,,0,,,,,0,,,,,0,,,,,0,0.864,0.781,0.948,0.0273,3
gradient_boosting,gradient_boosting,tabular_baselines,,14965,bank-marketing,2,0.905,0.88,0.93,0.00816,3,0.68,0.64,0.719,0.013,3,0.712,0.691,0.734,0.00705,3,,,,,0,,,,,0,,,,,0,,,,,0,0.945,0.93,0.961,0.00506,3
gradient_boosting,gradient_boosting,tabular_baselines,,14969,GesturePhaseSegmentationProcessed,5,0.587,0.512,0.662,0.0246,3,0.518,0.459,0.577,0.0194,3,0.529,0.457,0.601,0.0238,3,,,,,0,,,,,0,,,,,0,,,,,0,0.846,0.788,0.903,0.0188,3
gradient_boosting,gradient_boosting,tabular_baselines,,14970,har,6,0.98,0.947,1.01,0.0108,3,0.98,0.95,1.01,0.00994,3,0.98,0.95,1.01,0.00986,3,,,,,0,,,,,0,,,,,0,,,,,0,0.999,0.998,1.0,0.000433,3
gradient_boosting,gradient_boosting,tabular_baselines,,15,breast-w,2,0.946,0.932,0.96,0.00449,3,0.943,0.915,0.97,0.00894,3,0.939,0.915,0.963,0.00786,3,,,,,0,,,,,0,,,,,0,,,,,0,0.99,0.969,1.01,0.00697,3
